Order ID,Factory,State/Province,State Code,Region,Ship Mode,Order Date,Ship Date,Operational Lead Time Days,Raw Lead Time Days,Sales,Units,Gross Profit,Cost,Delayed,Route State,Route Region
US-2023-152800-CHO-TRI-54000,Wicked Choccy's,California,CA,Pacific,First Class,2025-04-13,2028-10-05,2,1271,11.25,3,7.35,3.9,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2023-152814-CHO-NUT-13000,Lot's O' Nuts,Colorado,CO,Pacific,Standard Class,2025-04-28,2028-10-22,4,1273,10.47,3,7.47,3.0,False,Lot's O' Nuts → Colorado,Lot's O' Nuts → Pacific
US-2023-152835-CHO-TRI-54000,Wicked Choccy's,Indiana,IN,Interior,Standard Class,2025-05-19,2028-11-12,4,1273,18.75,5,12.25,6.5,False,Wicked Choccy's → Indiana,Wicked Choccy's → Interior
US-2023-152940-CHO-NUT-13000,Lot's O' Nuts,California,CA,Pacific,First Class,2025-11-10,2029-05-05,3,1272,3.49,1,2.49,1.0,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-153101-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Same Day,2025-09-08,2029-02-28,0,1269,3.6,1,2.4,1.2,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-153129-CHO-TRI-54000,Wicked Choccy's,Washington,WA,Pacific,Standard Class,2025-12-26,2029-06-21,4,1273,18.75,5,12.25,6.5,False,Wicked Choccy's → Washington,Wicked Choccy's → Pacific
US-2023-153157-CHO-NUT-13000,Lot's O' Nuts,Kansas,KS,Interior,First Class,2025-09-11,2029-03-06,3,1272,17.45,5,12.45,5.0,False,Lot's O' Nuts → Kansas,Lot's O' Nuts → Interior
US-2023-153178-CHO-NUT-13000,Lot's O' Nuts,New York,NY,Atlantic,Standard Class,2025-09-14,2029-03-10,4,1273,10.47,3,7.47,3.0,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2023-153178-CHO-SCR-58000,Lot's O' Nuts,New York,NY,Atlantic,Standard Class,2025-09-14,2029-03-10,4,1273,7.2,2,5.0,2.2,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2023-153185-CHO-TRI-54000,Wicked Choccy's,Ohio,OH,Atlantic,Standard Class,2025-09-03,2029-02-28,5,1274,22.5,6,14.7,7.8,False,Wicked Choccy's → Ohio,Wicked Choccy's → Atlantic
US-2023-153269-CHO-NUT-13000,Lot's O' Nuts,Massachusetts,MA,Atlantic,First Class,2025-03-09,2028-09-01,3,1272,13.96,4,9.96,4.0,False,Lot's O' Nuts → Massachusetts,Lot's O' Nuts → Atlantic
US-2023-153269-CHO-SCR-58000,Lot's O' Nuts,Massachusetts,MA,Atlantic,First Class,2025-03-09,2028-09-01,3,1272,21.6,6,15.0,6.6,False,Lot's O' Nuts → Massachusetts,Lot's O' Nuts → Atlantic
US-2023-153269-CHO-TRI-54000,Wicked Choccy's,Massachusetts,MA,Atlantic,First Class,2025-03-09,2028-09-01,3,1272,11.25,3,7.35,3.9,False,Wicked Choccy's → Massachusetts,Wicked Choccy's → Atlantic
US-2023-153318-CHO-NUT-13000,Lot's O' Nuts,Florida,FL,Gulf,First Class,2025-10-25,2029-04-19,3,1272,17.45,5,12.45,5.0,False,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf
US-2023-153346-CHO-FUD-51000,Lot's O' Nuts,New Jersey,NJ,Atlantic,First Class,2025-01-25,2028-07-19,2,1271,28.8,8,19.2,9.6,False,Lot's O' Nuts → New Jersey,Lot's O' Nuts → Atlantic
US-2023-153353-CHO-FUD-51000,Lot's O' Nuts,New York,NY,Atlantic,Standard Class,2025-08-18,2029-02-13,6,1275,3.6,1,2.4,1.2,True,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2023-153577-CHO-SCR-58000,Lot's O' Nuts,Illinois,IL,Interior,Standard Class,2025-06-27,2028-12-21,4,1273,25.2,7,17.5,7.7,False,Lot's O' Nuts → Illinois,Lot's O' Nuts → Interior
US-2023-153577-CHO-TRI-54000,Wicked Choccy's,Illinois,IL,Interior,Standard Class,2025-06-27,2028-12-21,4,1273,11.25,3,7.35,3.9,False,Wicked Choccy's → Illinois,Wicked Choccy's → Interior
US-2023-153598-CHO-MIL-31000,Wicked Choccy's,California,CA,Pacific,First Class,2025-12-03,2029-05-28,3,1272,16.25,5,10.55,5.7,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2023-153598-CHO-SCR-58000,Lot's O' Nuts,California,CA,Pacific,First Class,2025-12-03,2029-05-28,3,1272,21.6,6,15.0,6.6,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-153661-CHO-NUT-13000,Lot's O' Nuts,California,CA,Pacific,First Class,2025-01-30,2028-07-23,1,1270,31.41,9,22.41,9.0,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-153661-CHO-TRI-54000,Wicked Choccy's,California,CA,Pacific,First Class,2025-01-30,2028-07-23,1,1270,41.25,11,26.950000000000003,14.299999999999999,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2023-153682-CHO-SCR-58000,Lot's O' Nuts,Ohio,OH,Atlantic,First Class,2025-05-30,2028-11-21,2,1271,7.2,2,5.0,2.2,False,Lot's O' Nuts → Ohio,Lot's O' Nuts → Atlantic
US-2023-153815-CHO-FUD-51000,Lot's O' Nuts,Florida,FL,Gulf,First Class,2025-11-06,2029-05-01,3,1272,7.2,2,4.8,2.4,False,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf
US-2023-153815-CHO-MIL-31000,Wicked Choccy's,Florida,FL,Gulf,First Class,2025-11-06,2029-05-01,3,1272,6.5,2,4.22,2.28,False,Wicked Choccy's → Florida,Wicked Choccy's → Gulf
US-2023-153815-CHO-SCR-58000,Lot's O' Nuts,Florida,FL,Gulf,First Class,2025-11-06,2029-05-01,3,1272,7.2,2,5.0,2.2,False,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf
US-2023-153815-CHO-TRI-54000,Wicked Choccy's,Florida,FL,Gulf,First Class,2025-11-06,2029-05-01,3,1272,7.5,2,4.9,2.6,False,Wicked Choccy's → Florida,Wicked Choccy's → Gulf
US-2023-153836-CHO-FUD-51000,Lot's O' Nuts,New York,NY,Atlantic,Standard Class,2025-10-30,2029-04-25,4,1273,10.8,3,7.2,3.6,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2023-153836-CHO-SCR-58000,Lot's O' Nuts,New York,NY,Atlantic,Standard Class,2025-10-30,2029-04-25,4,1273,18.0,5,12.5,5.5,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2023-154018-CHO-FUD-51000,Lot's O' Nuts,Texas,TX,Interior,Standard Class,2025-10-13,2029-04-10,6,1275,14.4,4,9.6,4.8,True,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2023-154018-CHO-MIL-31000,Wicked Choccy's,Texas,TX,Interior,Standard Class,2025-10-13,2029-04-10,6,1275,6.5,2,4.22,2.28,True,Wicked Choccy's → Texas,Wicked Choccy's → Interior
US-2023-154018-CHO-SCR-58000,Lot's O' Nuts,Texas,TX,Interior,Standard Class,2025-10-13,2029-04-10,6,1275,25.2,7,17.5,7.7,True,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2023-154018-CHO-TRI-54000,Wicked Choccy's,Texas,TX,Interior,Standard Class,2025-10-13,2029-04-10,6,1275,18.75,5,12.25,6.5,True,Wicked Choccy's → Texas,Wicked Choccy's → Interior
US-2023-154053-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2025-03-04,2028-08-30,6,1275,3.6,1,2.4,1.2,True,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-154060-CHO-MIL-31000,Wicked Choccy's,North Carolina,NC,Gulf,Standard Class,2025-05-02,2028-10-28,6,1275,29.25,9,18.99,10.26,True,Wicked Choccy's → North Carolina,Wicked Choccy's → Gulf
US-2023-154067-CHO-TRI-54000,Wicked Choccy's,California,CA,Pacific,Standard Class,2025-02-01,2028-07-30,6,1275,15.0,4,9.8,5.2,True,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2023-154081-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2025-05-22,2028-11-18,7,1276,7.2,2,4.8,2.4,True,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-154235-CHO-SCR-58000,Lot's O' Nuts,Indiana,IN,Interior,Standard Class,2025-09-24,2029-03-20,4,1273,10.8,3,7.5,3.3,False,Lot's O' Nuts → Indiana,Lot's O' Nuts → Interior
US-2023-154256-CHO-FUD-51000,Lot's O' Nuts,New York,NY,Atlantic,Second Class,2025-06-23,2028-12-17,4,1273,25.2,7,16.8,8.4,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2023-154361-CHO-NUT-13000,Lot's O' Nuts,Ohio,OH,Atlantic,Standard Class,2025-03-14,2028-09-08,5,1274,17.45,5,12.45,5.0,False,Lot's O' Nuts → Ohio,Lot's O' Nuts → Atlantic
US-2023-154403-CHO-TRI-54000,Wicked Choccy's,Alabama,AL,Gulf,Standard Class,2025-05-23,2028-11-16,4,1273,3.75,1,2.45,1.3,False,Wicked Choccy's → Alabama,Wicked Choccy's → Gulf
US-2023-154508-CHO-MIL-31000,Wicked Choccy's,New Mexico,NM,Pacific,Standard Class,2025-11-16,2029-05-12,4,1273,16.25,5,10.55,5.7,False,Wicked Choccy's → New Mexico,Wicked Choccy's → Pacific
US-2023-154536-CHO-FUD-51000,Lot's O' Nuts,Pennsylvania,PA,Atlantic,Standard Class,2025-09-05,2029-03-01,4,1273,18.0,5,12.0,6.0,False,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Atlantic
US-2023-154662-CHO-SCR-58000,Lot's O' Nuts,Minnesota,MN,Interior,Standard Class,2025-06-09,2028-12-06,7,1276,10.8,3,7.5,3.3,True,Lot's O' Nuts → Minnesota,Lot's O' Nuts → Interior
US-2023-154690-CHO-TRI-54000,Wicked Choccy's,North Carolina,NC,Gulf,Second Class,2025-08-15,2029-02-06,2,1271,7.5,2,4.9,2.6,False,Wicked Choccy's → North Carolina,Wicked Choccy's → Gulf
US-2023-154711-CHO-FUD-51000,Lot's O' Nuts,New York,NY,Atlantic,Standard Class,2025-11-22,2029-05-18,4,1273,10.8,3,7.2,3.6,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2023-154711-CHO-MIL-31000,Wicked Choccy's,New York,NY,Atlantic,Standard Class,2025-11-22,2029-05-18,4,1273,13.0,4,8.44,4.56,False,Wicked Choccy's → New York,Wicked Choccy's → Atlantic
US-2023-154711-CHO-TRI-54000,Wicked Choccy's,New York,NY,Atlantic,Standard Class,2025-11-22,2029-05-18,4,1273,7.5,2,4.9,2.6,False,Wicked Choccy's → New York,Wicked Choccy's → Atlantic
US-2023-154739-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Second Class,2025-12-10,2029-06-06,5,1274,7.2,2,4.8,2.4,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-154767-CHO-FUD-51000,Lot's O' Nuts,New Jersey,NJ,Atlantic,Second Class,2025-06-28,2028-12-20,2,1271,14.4,4,9.6,4.8,False,Lot's O' Nuts → New Jersey,Lot's O' Nuts → Atlantic
US-2023-154767-CHO-MIL-31000,Wicked Choccy's,New Jersey,NJ,Atlantic,Second Class,2025-06-28,2028-12-20,2,1271,6.5,2,4.22,2.28,False,Wicked Choccy's → New Jersey,Wicked Choccy's → Atlantic
US-2023-154767-CHO-NUT-13000,Lot's O' Nuts,New Jersey,NJ,Atlantic,Second Class,2025-06-28,2028-12-20,2,1271,6.98,2,4.98,2.0,False,Lot's O' Nuts → New Jersey,Lot's O' Nuts → Atlantic
US-2023-154767-CHO-TRI-54000,Wicked Choccy's,New Jersey,NJ,Atlantic,Second Class,2025-06-28,2028-12-20,2,1271,15.0,4,9.8,5.2,False,Wicked Choccy's → New Jersey,Wicked Choccy's → Atlantic
US-2023-154788-CHO-FUD-51000,Lot's O' Nuts,New York,NY,Atlantic,Standard Class,2025-04-30,2028-10-24,4,1273,7.2,2,4.8,2.4,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2023-154998-CHO-TRI-54000,Wicked Choccy's,New Jersey,NJ,Atlantic,First Class,2025-04-07,2028-09-29,2,1271,7.5,2,4.9,2.6,False,Wicked Choccy's → New Jersey,Wicked Choccy's → Atlantic
US-2023-155005-CHO-FUD-51000,Lot's O' Nuts,Michigan,MI,Interior,Second Class,2025-06-13,2028-12-05,2,1271,10.8,3,7.2,3.6,False,Lot's O' Nuts → Michigan,Lot's O' Nuts → Interior
US-2023-155033-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2025-10-07,2029-04-03,5,1274,7.2,2,4.8,2.4,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-155103-CHO-NUT-13000,Lot's O' Nuts,New York,NY,Atlantic,Standard Class,2025-12-02,2029-05-29,5,1274,10.47,3,7.47,3.0,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2023-155103-CHO-TRI-54000,Wicked Choccy's,New York,NY,Atlantic,Standard Class,2025-12-02,2029-05-29,5,1274,15.0,4,9.8,5.2,False,Wicked Choccy's → New York,Wicked Choccy's → Atlantic
US-2023-155138-CHO-FUD-51000,Lot's O' Nuts,North Carolina,NC,Gulf,Standard Class,2025-09-08,2029-03-04,4,1273,10.8,3,7.2,3.6,False,Lot's O' Nuts → North Carolina,Lot's O' Nuts → Gulf
US-2023-155138-CHO-MIL-31000,Wicked Choccy's,North Carolina,NC,Gulf,Standard Class,2025-09-08,2029-03-04,4,1273,13.0,4,8.44,4.56,False,Wicked Choccy's → North Carolina,Wicked Choccy's → Gulf
US-2023-155166-CHO-SCR-58000,Lot's O' Nuts,New Jersey,NJ,Atlantic,Standard Class,2025-12-26,2029-06-24,7,1276,10.8,3,7.5,3.3,True,Lot's O' Nuts → New Jersey,Lot's O' Nuts → Atlantic
US-2023-155166-CHO-TRI-54000,Wicked Choccy's,New Jersey,NJ,Atlantic,Standard Class,2025-12-26,2029-06-24,7,1276,3.75,1,2.45,1.3,True,Wicked Choccy's → New Jersey,Wicked Choccy's → Atlantic
US-2023-155173-CHO-MIL-31000,Wicked Choccy's,Pennsylvania,PA,Atlantic,Standard Class,2025-03-06,2028-08-30,4,1273,9.75,3,6.33,3.42,False,Wicked Choccy's → Pennsylvania,Wicked Choccy's → Atlantic
US-2023-155173-CHO-NUT-13000,Lot's O' Nuts,Pennsylvania,PA,Atlantic,Standard Class,2025-03-06,2028-08-30,4,1273,3.49,1,2.49,1.0,False,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Atlantic
US-2023-155173-CHO-TRI-54000,Wicked Choccy's,Pennsylvania,PA,Atlantic,Standard Class,2025-03-06,2028-08-30,4,1273,7.5,2,4.9,2.6,False,Wicked Choccy's → Pennsylvania,Wicked Choccy's → Atlantic
US-2023-155180-CHO-SCR-58000,Lot's O' Nuts,New York,NY,Atlantic,Standard Class,2025-01-22,2028-07-21,7,1276,14.4,4,10.0,4.4,True,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2023-155187-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Second Class,2025-09-24,2029-03-18,2,1271,7.2,2,4.8,2.4,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-155187-CHO-MIL-31000,Wicked Choccy's,California,CA,Pacific,Second Class,2025-09-24,2029-03-18,2,1271,16.25,5,10.55,5.7,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2023-155383-CHO-MIL-31000,Wicked Choccy's,Washington,WA,Pacific,Standard Class,2025-12-17,2029-06-13,5,1274,9.75,3,6.33,3.42,False,Wicked Choccy's → Washington,Wicked Choccy's → Pacific
US-2023-155404-CHO-FUD-51000,Lot's O' Nuts,Kentucky,KY,Gulf,Standard Class,2025-09-22,2029-03-20,6,1275,7.2,2,4.8,2.4,True,Lot's O' Nuts → Kentucky,Lot's O' Nuts → Gulf
US-2023-155439-CHO-TRI-54000,Wicked Choccy's,South Carolina,SC,Gulf,Standard Class,2025-09-14,2029-03-10,4,1273,15.0,4,9.8,5.2,False,Wicked Choccy's → South Carolina,Wicked Choccy's → Gulf
US-2023-155446-CHO-SCR-58000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2025-12-16,2029-06-14,7,1276,25.2,7,17.5,7.7,True,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-155474-CHO-MIL-31000,Wicked Choccy's,Washington,WA,Pacific,Standard Class,2025-07-08,2029-01-03,6,1275,3.25,1,2.11,1.14,True,Wicked Choccy's → Washington,Wicked Choccy's → Pacific
US-2023-155474-CHO-NUT-13000,Lot's O' Nuts,Washington,WA,Pacific,Standard Class,2025-07-08,2029-01-03,6,1275,10.47,3,7.47,3.0,True,Lot's O' Nuts → Washington,Lot's O' Nuts → Pacific
US-2023-155481-CHO-MIL-31000,Wicked Choccy's,Pennsylvania,PA,Atlantic,Standard Class,2025-09-01,2029-02-25,4,1273,19.5,6,12.66,6.84,False,Wicked Choccy's → Pennsylvania,Wicked Choccy's → Atlantic
US-2023-155481-CHO-NUT-13000,Lot's O' Nuts,Pennsylvania,PA,Atlantic,Standard Class,2025-09-01,2029-02-25,4,1273,6.98,2,4.98,2.0,False,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Atlantic
US-2023-155481-OTH-LIC-15000,Secret Factory,Pennsylvania,PA,Atlantic,Standard Class,2025-09-01,2029-02-25,4,1273,140.0,7,70.0,70.0,False,Secret Factory → Pennsylvania,Secret Factory → Atlantic
US-2023-155488-CHO-TRI-54000,Wicked Choccy's,Washington,WA,Pacific,Standard Class,2025-11-13,2029-05-09,4,1273,7.5,2,4.9,2.6,False,Wicked Choccy's → Washington,Wicked Choccy's → Pacific
US-2023-155516-CHO-MIL-31000,Wicked Choccy's,Connecticut,CT,Atlantic,Same Day,2025-10-21,2029-04-12,0,1269,22.75,7,14.77,7.98,False,Wicked Choccy's → Connecticut,Wicked Choccy's → Atlantic
US-2023-155516-CHO-SCR-58000,Lot's O' Nuts,Connecticut,CT,Atlantic,Same Day,2025-10-21,2029-04-12,0,1269,21.6,6,15.0,6.6000000000000005,False,Lot's O' Nuts → Connecticut,Lot's O' Nuts → Atlantic
US-2023-155516-CHO-TRI-54000,Wicked Choccy's,Connecticut,CT,Atlantic,Same Day,2025-10-21,2029-04-12,0,1269,15.0,4,9.8,5.2,False,Wicked Choccy's → Connecticut,Wicked Choccy's → Atlantic
US-2023-155530-CHO-TRI-54000,Wicked Choccy's,California,CA,Pacific,Standard Class,2025-12-17,2029-06-12,4,1273,22.5,6,14.7,7.8,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2023-155551-CHO-NUT-13000,Lot's O' Nuts,Illinois,IL,Interior,Standard Class,2025-04-18,2028-10-13,5,1274,6.98,2,4.98,2.0,False,Lot's O' Nuts → Illinois,Lot's O' Nuts → Interior
US-2023-155551-CHO-TRI-54000,Wicked Choccy's,Illinois,IL,Interior,Standard Class,2025-04-18,2028-10-13,5,1274,11.25,3,7.35,3.9,False,Wicked Choccy's → Illinois,Wicked Choccy's → Interior
US-2023-155565-CHO-SCR-58000,Lot's O' Nuts,New York,NY,Atlantic,Same Day,2025-05-28,2028-11-17,0,1269,18.0,5,12.5,5.5,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2023-155670-CHO-MIL-31000,Wicked Choccy's,North Carolina,NC,Gulf,Second Class,2025-08-13,2029-02-06,4,1273,26.0,8,16.88,9.12,False,Wicked Choccy's → North Carolina,Wicked Choccy's → Gulf
US-2023-155670-CHO-NUT-13000,Lot's O' Nuts,North Carolina,NC,Gulf,Second Class,2025-08-13,2029-02-06,4,1273,10.47,3,7.47,3.0,False,Lot's O' Nuts → North Carolina,Lot's O' Nuts → Gulf
US-2023-155747-CHO-TRI-54000,Wicked Choccy's,Pennsylvania,PA,Atlantic,Standard Class,2025-06-14,2028-12-11,7,1276,7.5,2,4.9,2.6,True,Wicked Choccy's → Pennsylvania,Wicked Choccy's → Atlantic
US-2023-155768-CHO-MIL-31000,Wicked Choccy's,California,CA,Pacific,Same Day,2025-12-01,2029-05-23,0,1269,3.25,1,2.11,1.14,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2023-155768-CHO-SCR-58000,Lot's O' Nuts,California,CA,Pacific,Same Day,2025-12-01,2029-05-23,0,1269,10.8,3,7.5,3.3,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-155768-CHO-TRI-54000,Wicked Choccy's,California,CA,Pacific,Same Day,2025-12-01,2029-05-23,0,1269,7.5,2,4.9,2.6,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2023-155768-OTH-KAZ-38000,The Other Factory,California,CA,Pacific,Same Day,2025-12-01,2029-05-23,0,1269,9.75,3,0.75,9.0,False,The Other Factory → California,The Other Factory → Pacific
US-2023-155845-CHO-NUT-13000,Lot's O' Nuts,Texas,TX,Interior,Second Class,2025-08-12,2029-02-04,3,1272,24.43,7,17.43,7.0,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2023-155971-CHO-MIL-31000,Wicked Choccy's,California,CA,Pacific,Standard Class,2025-06-06,2028-12-02,6,1275,22.75,7,14.77,7.98,True,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2023-155971-SUG-HAI-55000,The Other Factory,California,CA,Pacific,Standard Class,2025-06-06,2028-12-02,6,1275,22.5,5,17.5,5.0,True,The Other Factory → California,The Other Factory → Pacific
US-2023-155978-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Same Day,2025-08-01,2029-01-21,0,1269,7.2,2,4.8,2.4,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-155978-CHO-SCR-58000,Lot's O' Nuts,California,CA,Pacific,Same Day,2025-08-01,2029-01-21,0,1269,7.2,2,5.0,2.2,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-155992-CHO-FUD-51000,Lot's O' Nuts,Indiana,IN,Interior,First Class,2025-10-01,2029-03-24,1,1270,7.2,2,4.8,2.4,False,Lot's O' Nuts → Indiana,Lot's O' Nuts → Interior
US-2023-155992-CHO-MIL-31000,Wicked Choccy's,Indiana,IN,Interior,First Class,2025-10-01,2029-03-24,1,1270,16.25,5,10.55,5.7,False,Wicked Choccy's → Indiana,Wicked Choccy's → Interior
US-2023-156097-CHO-NUT-13000,Lot's O' Nuts,Illinois,IL,Interior,Same Day,2025-09-19,2029-03-11,0,1269,13.96,4,9.96,4.0,False,Lot's O' Nuts → Illinois,Lot's O' Nuts → Interior
US-2023-156139-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2025-12-31,2029-06-28,6,1275,10.8,3,7.2,3.6,True,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-156251-CHO-MIL-31000,Wicked Choccy's,Wisconsin,WI,Interior,Second Class,2025-08-13,2029-02-07,5,1274,6.5,2,4.22,2.28,False,Wicked Choccy's → Wisconsin,Wicked Choccy's → Interior
US-2023-156251-CHO-NUT-13000,Lot's O' Nuts,Wisconsin,WI,Interior,Second Class,2025-08-13,2029-02-07,5,1274,10.47,3,7.47,3.0,False,Lot's O' Nuts → Wisconsin,Lot's O' Nuts → Interior
US-2023-156265-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Second Class,2025-08-02,2029-01-24,2,1271,10.8,3,7.2,3.6,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-156265-CHO-TRI-54000,Wicked Choccy's,California,CA,Pacific,Second Class,2025-08-02,2029-01-24,2,1271,7.5,2,4.9,2.6,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2023-156265-OTH-GUM-21000,Secret Factory,California,CA,Pacific,Second Class,2025-08-02,2029-01-24,2,1271,2.5,2,1.3,1.2,False,Secret Factory → California,Secret Factory → Pacific
US-2023-156300-CHO-MIL-31000,Wicked Choccy's,Wisconsin,WI,Interior,Standard Class,2025-12-29,2029-06-24,4,1273,16.25,5,10.55,5.7,False,Wicked Choccy's → Wisconsin,Wicked Choccy's → Interior
US-2023-156503-CHO-FUD-51000,Lot's O' Nuts,North Carolina,NC,Gulf,Standard Class,2025-10-14,2029-04-11,6,1275,21.6,6,14.399999999999999,7.199999999999999,True,Lot's O' Nuts → North Carolina,Lot's O' Nuts → Gulf
US-2023-156503-CHO-MIL-31000,Wicked Choccy's,North Carolina,NC,Gulf,Standard Class,2025-10-14,2029-04-11,6,1275,6.5,2,4.22,2.28,True,Wicked Choccy's → North Carolina,Wicked Choccy's → Gulf
US-2023-156503-CHO-TRI-54000,Wicked Choccy's,North Carolina,NC,Gulf,Standard Class,2025-10-14,2029-04-11,6,1275,15.0,4,9.8,5.2,True,Wicked Choccy's → North Carolina,Wicked Choccy's → Gulf
US-2023-156573-CHO-MIL-31000,Wicked Choccy's,Tennessee,TN,Gulf,Standard Class,2025-05-29,2028-11-22,4,1273,16.25,5,10.55,5.699999999999999,False,Wicked Choccy's → Tennessee,Wicked Choccy's → Gulf
US-2023-156573-CHO-SCR-58000,Lot's O' Nuts,Tennessee,TN,Gulf,Standard Class,2025-05-29,2028-11-22,4,1273,10.8,3,7.5,3.3,False,Lot's O' Nuts → Tennessee,Lot's O' Nuts → Gulf
US-2023-156685-CHO-NUT-13000,Lot's O' Nuts,Texas,TX,Interior,Second Class,2025-07-08,2028-12-30,2,1271,31.41,9,22.41,9.0,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2023-156685-CHO-TRI-54000,Wicked Choccy's,Texas,TX,Interior,Second Class,2025-07-08,2028-12-30,2,1271,11.25,3,7.35,3.9,False,Wicked Choccy's → Texas,Wicked Choccy's → Interior
US-2023-156692-CHO-FUD-51000,Lot's O' Nuts,Louisiana,LA,Gulf,Same Day,2025-08-13,2029-02-02,0,1269,7.2,2,4.8,2.4,False,Lot's O' Nuts → Louisiana,Lot's O' Nuts → Gulf
US-2023-156692-CHO-NUT-13000,Lot's O' Nuts,Louisiana,LA,Gulf,Same Day,2025-08-13,2029-02-02,0,1269,6.98,2,4.98,2.0,False,Lot's O' Nuts → Louisiana,Lot's O' Nuts → Gulf
US-2023-156748-CHO-FUD-51000,Lot's O' Nuts,Michigan,MI,Interior,Standard Class,2025-11-30,2029-05-28,6,1275,25.2,7,16.8,8.4,True,Lot's O' Nuts → Michigan,Lot's O' Nuts → Interior
US-2023-156748-CHO-MIL-31000,Wicked Choccy's,Michigan,MI,Interior,Standard Class,2025-11-30,2029-05-28,6,1275,22.75,7,14.77,7.9799999999999995,True,Wicked Choccy's → Michigan,Wicked Choccy's → Interior
US-2023-156748-CHO-TRI-54000,Wicked Choccy's,Michigan,MI,Interior,Standard Class,2025-11-30,2029-05-28,6,1275,7.5,2,4.9,2.6,True,Wicked Choccy's → Michigan,Wicked Choccy's → Interior
US-2023-156811-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2025-10-27,2029-04-24,6,1275,10.8,3,7.2,3.6,True,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2023-156811-OTH-KAZ-38000,The Other Factory,California,CA,Pacific,Standard Class,2025-10-27,2029-04-24,6,1275,13.0,4,1.0,12.0,True,The Other Factory → California,The Other Factory → Pacific
US-2023-156986-CHO-MIL-31000,Wicked Choccy's,Oregon,OR,Pacific,Standard Class,2025-03-20,2028-09-13,4,1273,19.5,6,12.66,6.84,False,Wicked Choccy's → Oregon,Wicked Choccy's → Pacific
